Contrast,Similarity
1 vs. 1,0.526772247
1 vs. 1,0.634803922
1 vs. 1,0.75188537
1 vs. 1,0.721719457
1 vs. 1,0.618954248
1 vs. 1,0.619607843
1 vs. 1,0.552941176
1 vs. 1,0.552941176
1 vs. 1,0.547511312
1 vs. 1,0.6128259
1 vs. 1,0.640723982
1 vs. 1,0.804401481
1 vs. 1,0.764517345
1 vs. 1,0.803813833
1 vs. 1,0.726890756
1 vs. 1,0.857088989
1 vs. 1,0.780165913
1 vs. 1,0.557584572
1 vs. 1,0.563994829
1 vs. 1,0.596046111
1 vs. 1,0.663353803
1 vs. 1,0.739005602
1 vs. 1,0.665723982
1 vs. 1,0.725339367
1 vs. 1,0.64841629
1 vs. 1,0.827375566
1 vs. 1,0.562702004
1 vs. 1,0.712669683
1 vs. 1,0.725490196
1 vs. 1,0.677036199
1 vs. 1,0.68627451
1 vs. 1,0.669306184
1 vs. 1,0.682503771
1 vs. 1,0.61199095
1 vs. 1,0.624811463
1 vs. 1,0.740196078
1 vs. 1,0.919683258
1 vs. 1,0.798642534
1 vs. 1,0.781189399
1 vs. 1,0.663650075
1 vs. 1,0.634803922
1 vs. 1,0.581232493
1 vs. 1,0.666316527
1 vs. 1,0.636500754
1 vs. 1,0.707013575
1 vs. 1,0.713423831
1 vs. 1,0.636500754
1 vs. 1,0.713423831
1 vs. 1,0.712669683
1 vs. 1,0.562443439
1 vs. 1,0.639366516
1 vs. 1,0.639366516
1 vs. 1,0.609803922
1 vs. 1,0.609803922
1 vs. 1,0.543137255
1 vs. 1,0.630481283
1 vs. 1,0.746944232
1 vs. 1,0.592760181
1 vs. 1,0.707013575
1 vs. 1,0.644042232
1 vs. 1,0.70173454
1 vs. 1,0.624811463
1 vs. 1,0.874811463
1 vs. 1,0.725678733
1 vs. 1,0.725678733
1 vs. 1,0.917043741
1 vs. 1,0.745060332
1 vs. 1,0.686893988
1 vs. 1,0.611506141
1 vs. 1,0.649321267
1 vs. 1,0.649321267
1 vs. 1,0.667016807
1 vs. 1,0.71789485
1 vs. 1,0.640971773
1 vs. 1,0.613529412
1 vs. 1,0.728829994
1 vs. 1,0.676170468
1 vs. 1,0.605228758
1 vs. 1,0.722624434
1 vs. 1,0.645701357
1 vs. 1,0.757918552
1 vs. 1,0.680995475
1 vs. 1,0.77658371
1 vs. 1,0.717840983
1 vs. 1,0.665723982
1 vs. 1,0.665723982
1 vs. 1,0.742647059
1 vs. 1,0.77811894
1 vs. 1,0.66576749
1 vs. 1,0.800382875
1 vs. 1,0.794683258
1 vs. 1,0.539404223
1 vs. 1,0.535965668
1 vs. 1,0.571841557
1 vs. 1,0.648674855
1 vs. 1,0.648674855
1 vs. 1,0.648674855
1 vs. 1,0.460595777
1 vs. 1,0.451483157
1 vs. 1,0.611236802
1 vs. 1,0.611236802
1 vs. 1,0.654438699
1 vs. 1,0.417043741
1 vs. 1,0.51979638
1 vs. 1,0.588046757
1 vs. 1,0.604889392
1 vs. 1,0.723039216
1 vs. 1,0.651610644
1 vs. 1,0.651610644
1 vs. 1,0.580182073
1 vs. 1,0.690045249
1 vs. 1,0.732466063
1 vs. 1,0.679864253
1 vs. 1,0.603695324
1 vs. 1,0.502828054
1 vs. 1,0.545895281
1 vs. 1,0.545895281
1 vs. 1,0.688235294
1 vs. 1,0.621568627
1 vs. 1,0.634766214
1 vs. 1,0.557843137
1 vs. 1,0.534838936
1 vs. 1,0.534838936
1 vs. 1,0.634803922
1 vs. 1,0.581232493
1 vs. 1,0.634803922
1 vs. 1,0.581232493
1 vs. 1,0.762955182
1 vs. 1,0.584383754
1 vs. 1,0.664134885
1 vs. 1,0.637685844
1 vs. 1,0.532993967
1 vs. 1,0.574157868
1 vs. 1,0.533182504
1 vs. 1,0.581259427
1 vs. 1,0.604341737
1 vs. 1,0.637254902
1 vs. 1,0.583683473
1 vs. 1,0.647812971
1 vs. 1,0.632164404
1 vs. 1,0.683446456
1 vs. 1,0.728921569
1 vs. 1,0.648564426
1 vs. 1,0.609854198
1 vs. 1,0.746498599
1 vs. 1,0.591036415
1 vs. 1,0.536953243
1 vs. 1,0.581825038
1 vs. 1,0.642282554
1 vs. 1,0.642282554
1 vs. 1,0.610105581
1 vs. 1,0.663650075
1 vs. 1,0.602582058
1 vs. 1,0.532913165
1 vs. 1,0.675770308
1 vs. 1,0.643363499
1 vs. 1,0.720286576
1 vs. 1,0.557013575
1 vs. 1,0.696455505
1 vs. 1,0.58785822
1 vs. 1,0.602941176
1 vs. 1,0.701809955
1 vs. 1,0.778733032
1 vs. 1,0.599245852
1 vs. 1,0.717948718
1 vs. 1,0.794871795
1 vs. 1,0.615384615
1 vs. 1,0.723776224
1 vs. 1,0.550699301
1 vs. 1,0.715901745
1 vs. 1,0.603541417
1 vs. 1,0.798453997
1 vs. 1,0.759992459
1 vs. 1,0.801282051
1 vs. 1,0.549547511
1 vs. 1,0.568778281
1 vs. 1,0.568250377
1 vs. 1,0.625942685
1 vs. 1,0.625942685
1 vs. 1,0.676308985
1 vs. 1,0.597285068
1 vs. 1,0.788838612
1 vs. 1,0.468325792
1 vs. 1,0.620361991
1 vs. 1,0.614705882
1 vs. 1,0.612206421
1 vs. 1,0.780354449
1 vs. 1,0.780354449
1 vs. 1,0.703431373
1 vs. 1,0.75188537
1 vs. 1,0.585030166
1 vs. 1,0.818250377
1 vs. 1,0.702865762
1 vs. 1,0.445778311
1 vs. 1,0.510558069
1 vs. 1,0.739845938
1 vs. 1,0.621687136
1 vs. 1,0.745475113
1 vs. 1,0.653456837
1 vs. 1,0.686036839
1 vs. 1,0.762443439
1 vs. 1,0.647058824
1 vs. 1,0.574245852
1 vs. 1,0.643207283
1 vs. 1,0.857239819
1 vs. 1,0.630995475
1 vs. 1,0.626319759
1 vs. 1,0.718024133
1 vs. 1,0.609426848
1 vs. 1,0.78280543
1 vs. 1,0.86199095
1 vs. 1,0.708144796
1 vs. 1,0.778733032
1 vs. 1,0.781108597
1 vs. 1,0.552036199
1 vs. 1,0.567496229
1 vs. 1,0.643607443
1 vs. 1,0.545393157
1 vs. 1,0.684302123
1 vs. 1,0.710684274
1 vs. 1,0.558069382
1 vs. 1,0.769769446
1 vs. 1,0.615923292
1 vs. 1,0.664000215
1 vs. 1,0.718325792
1 vs. 1,0.699095023
1 vs. 1,0.708144796
1 vs. 1,0.680744093
1 vs. 1,0.54147813
1 vs. 1,0.484917044
1 vs. 1,0.62582533
1 vs. 1,0.727040816
1 vs. 1,0.923076923
1 vs. 1,0.820341423
1 vs. 1,0.704956808
1 vs. 1,0.678938708
1 vs. 1,0.63907563
1 vs. 1,0.765056022
1 vs. 1,0.501576855
1 vs. 1,0.493658302
1 vs. 1,0.611939531
1 vs. 1,0.609111477
1 vs. 1,0.676354565
1 vs. 1,0.753277642
1 vs. 1,0.628043525
1 vs. 1,0.699472097
1 vs. 1,0.671342383
1 vs. 1,0.759803922
1 vs. 1,0.741772933
1 vs. 1,0.664849856
1 vs. 1,0.857157548
1 vs. 1,0.857157548
1 vs. 1,0.607157548
1 vs. 1,0.76197479
1 vs. 1,0.654831933
1 vs. 1,0.678235294
1 vs. 1,0.611568627
1 vs. 1,0.738165266
1 vs. 1,0.666736695
1 vs. 1,0.738165266
1 vs. 1,0.666736695
1 vs. 1,0.582142857
1 vs. 1,0.661559029
1 vs. 1,0.663615796
1 vs. 1,0.664479638
1 vs. 1,0.614705882
1 vs. 1,0.662669683
1 vs. 1,0.737179487
1 vs. 1,0.718702866
1 vs. 1,0.725942685
1 vs. 1,0.725942685
1 vs. 1,0.828506787
1 vs. 1,0.653167421
1 vs. 1,0.705656109
1 vs. 1,0.66719457
1 vs. 1,0.657445496
1 vs. 1,0.747189085
1 vs. 1,0.670266009
1 vs. 1,0.746126423
1 vs. 1,0.821815439
1 vs. 1,0.548642534
1 vs. 1,0.728910795
1 vs. 1,0.545721925
1 vs. 1,0.612388592
1 vs. 1,0.681221719
1 vs. 1,0.481221719
1 vs. 1,0.581221719
1 vs. 1,0.42081448
1 vs. 1,0.736500754
1 vs. 1,0.659577677
1 vs. 1,0.706108597
1 vs. 1,0.706108597
1 vs. 1,0.62918552
1 vs. 1,0.612813657
1 vs. 1,0.612669683
1 vs. 1,0.544607843
1 vs. 1,0.493881119
1 vs. 1,0.558035714
1 vs. 1,0.592261905
1 vs. 1,0.816365008
1 vs. 1,0.674057315
1 vs. 1,0.667647059
1 vs. 1,0.724434389
1 vs. 1,0.666817496
1 vs. 1,0.711613876
1 vs. 1,0.730844646
1 vs. 1,0.750075415
1 vs. 1,0.673152338
1 vs. 1,0.770739065
1 vs. 1,0.655354449
1 vs. 1,0.744241053
1 vs. 1,0.667317976
1 vs. 1,0.648680241
1 vs. 1,0.765247008
1 vs. 1,0.658104151
1 vs. 1,0.765247008
1 vs. 1,0.658104151
1 vs. 1,0.568818436
1 vs. 1,0.549095023
1 vs. 1,0.472171946
1 vs. 1,0.587556561
1 vs. 1,0.472171946
1 vs. 1,0.61546003
1 vs. 1,0.538536953
1 vs. 1,0.863992342
1 vs. 1,0.787069266
1 vs. 1,0.653674757
1 vs. 1,0.712745098
1 vs. 1,0.612745098
1 vs. 1,0.715164172
1 vs. 1,0.753625711
1 vs. 1,0.90096668
1 vs. 1,0.734300014
1 vs. 1,0.62745098
1 vs. 1,0.657445496
1 vs. 1,0.729638009
1 vs. 1,0.578657617
1 vs. 1,0.882579186
1 vs. 1,0.805656109
1 vs. 1,0.786953243
1 vs. 1,0.650113122
1 vs. 1,0.584992459
1 vs. 1,0.750754148
1 vs. 1,0.750754148
1 vs. 1,0.673831071
1 vs. 1,0.699780612
1 vs. 1,0.694720965
1 vs. 1,0.779864253
1 vs. 1,0.612948138
1 vs. 1,0.593717369
1 vs. 1,0.699472097
1 vs. 1,0.5321884
1 vs. 1,0.774886878
1 vs. 1,0.742760181
1 vs. 1,0.742760181
1 vs. 1,0.550452489
1 vs. 1,0.702488688
1 vs. 1,0.663122172
1 vs. 1,0.898868778
1 vs. 1,0.706561086
1 vs. 1,0.732202112
1 vs. 1,0.67509941
1 vs. 1,0.687919923
1 vs. 1,0.649458385
1 vs. 1,0.636637872
1 vs. 1,0.764328808
1 vs. 1,0.517043741
1 vs. 1,0.598491704
1 vs. 1,0.831950729
1 vs. 1,0.908873806
1 vs. 1,0.589819005
1 vs. 1,0.612679739
1 vs. 1,0.667317976
1 vs. 1,0.58724119
1 vs. 1,0.628033731
1 vs. 1,0.624208145
1 vs. 1,0.737895928
1 vs. 1,0.854977376
1 vs. 1,0.797285068
1 vs. 1,0.803695324
1 vs. 1,0.816515837
1 vs. 1,0.54638009
1 vs. 1,0.591251885
1 vs. 1,0.660599205
1 vs. 1,0.532993967
1 vs. 1,0.768990813
1 vs. 1,0.724496092
1 vs. 1,0.588235294
1 vs. 1,0.456485671
1 vs. 1,0.546229261
1 vs. 1,0.693740573
1 vs. 1,0.569306184
1 vs. 1,0.50520362
1 vs. 1,0.543665158
1 vs. 1,0.492383107
1 vs. 1,0.810180995
1 vs. 1,0.643514329
1 vs. 1,0.766356543
1 vs. 1,0.638523241
1 vs. 1,0.705779515
1 vs. 1,0.747563522
1 vs. 1,0.747563522
1 vs. 1,0.753973779
1 vs. 1,0.830896856
1 vs. 1,0.830896856
1 vs. 1,0.677521008
1 vs. 1,0.713235294
1 vs. 1,0.668347339
1 vs. 1,0.711613876
1 vs. 1,0.661559029
1 vs. 1,0.744570136
1 vs. 1,0.706108597
1 vs. 1,0.854977376
1 vs. 1,0.692136295
1 vs. 1,0.595168067
1 vs. 1,0.700586179
1 vs. 1,0.531617647
1 vs. 1,0.609525467
1 vs. 1,0.54638009
1 vs. 1,0.592366947
1 vs. 1,0.726377218
1 vs. 1,0.593043884
1 vs. 1,0.788461538
1 vs. 1,0.711764706
1 vs. 1,0.611764706
1 vs. 1,0.591217606
1 vs. 1,0.591217606
1 vs. 1,0.591217606
1 vs. 1,0.668140683
1 vs. 1,0.860448375
1 vs. 1,0.783525298
1 vs. 1,0.474885409
1 vs. 1,0.474885409
1 vs. 1,0.474885409
1 vs. 1,0.54631398
1 vs. 1,0.829691877
1 vs. 1,0.801282051
1 vs. 1,0.510708899
1 vs. 1,0.547285068
1 vs. 1,0.750651309
1 vs. 1,0.596805156
1 vs. 1,0.802941176
1 vs. 1,0.7260181
1 vs. 1,0.687556561
1 vs. 1,0.780316742
1 vs. 1,0.703393665
1 vs. 1,0.625394214
1 vs. 1,0.757884273
1 vs. 1,0.674057315
1 vs. 1,0.74136158
1 vs. 1,0.759150327
1 vs. 1,0.722287582
1 vs. 1,0.622287582
1 vs. 1,0.622287582
1 vs. 1,0.623227753
1 vs. 1,0.702111614
1 vs. 1,0.713951735
1 vs. 1,0.746867386
1 vs. 1,0.662745098
1 vs. 1,0.74506376
1 vs. 1,0.668140683
1 vs. 1,0.661764706
1 vs. 1,0.661764706
1 vs. 1,0.745098039
1 vs. 1,0.738687783
1 vs. 1,0.648944193
1 vs. 1,0.745098039
1 vs. 1,0.766666667
1 vs. 1,0.575414781
1 vs. 1,0.627828054
1 vs. 1,0.589366516
1 vs. 1,0.717873303
1 vs. 1,0.511415056
1 vs. 1,0.906382833
1 vs. 1,0.89356232
1 vs. 1,0.803476815
1 vs. 1,0.821815439
1 vs. 1,0.861840121
1 vs. 1,0.738687783
1 vs. 1,0.655354449
1 vs. 1,0.738687783
1 vs. 1,0.854072398
1 vs. 1,0.732277526
1 vs. 1,0.700226244
1 vs. 1,0.728198272
1 vs. 1,0.651844762
1 vs. 1,0.83487395
1 vs. 1,0.692016807
1 vs. 1,0.575595238
1 vs. 1,0.816515837
1 vs. 1,0.694720965
1 vs. 1,0.688310709
1 vs. 1,0.624208145
1 vs. 1,0.73959276
1 vs. 1,0.734368573
1 vs. 1,0.538084465
1 vs. 1,0.615007541
1 vs. 1,0.615007541
1 vs. 1,0.562941176
1 vs. 1,0.585163399
1 vs. 1,0.518496732
1 vs. 1,0.713951735
1 vs. 1,0.693519716
1 vs. 1,0.513461538
1 vs. 1,0.515158371
1 vs. 1,0.636089401
1 vs. 1,0.674550939
1 vs. 1,0.597627862
1 vs. 1,0.90532017
1 vs. 1,0.860859729
1 vs. 1,0.848039216
1 vs. 1,0.753770739
1 vs. 1,0.55752091
1 vs. 1,0.903126285
1 vs. 1,0.74506376
1 vs. 1,0.742760181
1 vs. 1,0.742760181
1 vs. 1,0.696498599
1 vs. 1,0.709803922
1 vs. 1,0.671342383
1 vs. 1,0.443333333
1 vs. 1,0.66719457
1 vs. 1,0.619117647
1 vs. 1,0.448496732
1 vs. 1,0.704956808
1 vs. 1,0.628033731
1 vs. 1,0.934903332
1 vs. 1,0.857980255
1 vs. 1,0.803602506
1 vs. 1,0.697552448
1 vs. 1,0.671568627
1 vs. 1,0.786953243
1 vs. 1,0.748491704
1 vs. 1,0.738482106
1 vs. 1,0.767291532
1 vs. 1,0.786522301
1 vs. 1,0.832990539
1 vs. 1,0.613550665
1 vs. 1,0.60806024
1 vs. 1,0.646480644
1 vs. 1,0.667317976
1 vs. 1,0.763471822
1 vs. 1,0.686548745
1 vs. 1,0.460235843
1 vs. 1,0.528255405
1 vs. 1,0.764843
1 vs. 1,0.764843
1 vs. 1,0.480597834
1 vs. 1,0.501131222
1 vs. 1,0.600061703
1 vs. 1,0.66831208
1 vs. 1,0.678833585
1 vs. 1,0.754901961
1 vs. 1,0.647759104
1 vs. 1,0.683473389
1 vs. 1,0.576330532
1 vs. 1,0.753907857
1 vs. 1,0.777337858
1 vs. 1,0.751131222
1 vs. 1,0.505316742
1 vs. 1,0.645231465
1 vs. 1,0.687405732
1 vs. 1,0.47586727
1 vs. 1,0.624465241
1 vs. 1,0.557798574
1 vs. 1,0.733785822
1 vs. 1,0.656862745
1 vs. 1,0.629551821
1 vs. 1,0.570028011
1 vs. 1,0.799159664
1 vs. 1,0.692016807
1 vs. 1,0.727731092
1 vs. 1,0.620588235
1 vs. 1,0.711675579
1 vs. 1,0.675961294
1 vs. 1,0.589640751
1 vs. 1,0.697058824
1 vs. 1,0.532428356
1 vs. 1,0.650930116
1 vs. 1,0.612573701
1 vs. 1,0.727958316
1 vs. 1,0.681523379
1 vs. 1,0.79179399
1 vs. 1,0.672746371
1 vs. 1,0.738763198
1 vs. 1,0.68068696
1 vs. 1,0.603763883
1 vs. 1,0.764145658
1 vs. 1,0.621288515
1 vs. 1,0.66896339
1 vs. 1,0.762815126
1 vs. 1,0.599689876
1 vs. 1,0.50852187
1 vs. 1,0.495701357
1 vs. 1,0.624331551
1 vs. 1,0.649972576
1 vs. 1,0.645499109
1 vs. 1,0.861010558
1 vs. 1,0.731774761
1 vs. 1,0.583403361
1 vs. 1,0.726260504
1 vs. 1,0.599779557
1 vs. 1,0.52285648
1 vs. 1,0.581221719
1 vs. 1,0.617043741
1 vs. 1,0.652600667
1 vs. 1,0.552070828
1 vs. 1,0.7260181
1 vs. 1,0.764479638
1 vs. 1,0.501659125
1 vs. 1,0.737782805
1 vs. 1,0.776244344
1 vs. 1,0.513423831
1 vs. 1,0.708144796
1 vs. 1,0.515837104
1 vs. 1,0.889819005
1 vs. 1,0.584033613
1 vs. 1,0.750377074
1 vs. 1,0.711915535
1 vs. 1,0.788290141
1 vs. 1,0.512649116
1 vs. 1,0.666495269
1 vs. 1,0.574420677
1 vs. 1,0.76672837
1 vs. 1,0.651343754
1 vs. 1,0.579072398
1 vs. 1,0.699321267
1 vs. 1,0.815405183
1 vs. 1,0.410393528
1 vs. 1,0.645475113
1 vs. 1,0.446606335
1 vs. 1,0.607918552
1 vs. 1,0.831221719
1 vs. 1,0.754298643
1 vs. 1,0.715837104
1 vs. 1,0.681900452
1 vs. 1,0.64913273
1 vs. 1,0.802941176
1 vs. 1,0.70678733
1 vs. 1,0.630793226
1 vs. 1,0.51672837
1 vs. 1,0.733473389
1 vs. 1,0.623303167
1 vs. 1,0.549095023
1 vs. 1,0.630961359
1 vs. 1,0.658396179
1 vs. 1,0.705656109
1 vs. 1,0.590271493
1 vs. 1,0.652865762
1 vs. 1,0.489304813
1 vs. 1,0.678921569
1 vs. 1,0.458144796
1 vs. 1,0.584841629
1 vs. 1,0.809917044
1 vs. 1,0.63453997
1 vs. 1,0.77413273
1 vs. 1,0.691176471
1 vs. 1,0.806561086
1 vs. 1,0.764479638
1 vs. 1,0.729260935
1 vs. 1,0.58785822
1 vs. 1,0.75990676
1 vs. 1,0.553062134
1 vs. 1,0.553062134
1 vs. 1,0.593740573
1 vs. 1,0.727559206
1 vs. 1,0.661559029
1 vs. 1,0.66907994
1 vs. 1,0.515233786
1 vs. 1,0.592156863
1 vs. 1,0.557767722
1 vs. 1,0.519306184
1 vs. 1,0.691176471
1 vs. 1,0.624331551
1 vs. 1,0.621606335
1 vs. 1,0.548642534
1 vs. 1,0.595378151
1 vs. 1,0.552370948
1 vs. 1,0.8972645
1 vs. 1,0.704956808
1 vs. 1,0.602015631
1 vs. 1,0.63907563
1 vs. 1,0.836484594
1 vs. 1,0.463115316
1 vs. 1,0.455196764
1 vs. 1,0.611939531
1 vs. 1,0.609111477
1 vs. 1,0.676354565
1 vs. 1,0.753277642
1 vs. 1,0.628043525
1 vs. 1,0.699472097
1 vs. 1,0.74826546
1 vs. 1,0.759803922
1 vs. 1,0.664849856
1 vs. 1,0.664849856
1 vs. 1,0.780234471
1 vs. 1,0.780234471
1 vs. 1,0.530234471
1 vs. 1,0.833403361
1 vs. 1,0.654831933
1 vs. 1,0.744901961
1 vs. 1,0.611568627
1 vs. 1,0.809593838
1 vs. 1,0.666736695
1 vs. 1,0.809593838
1 vs. 1,0.666736695
1 vs. 1,0.653571429
1 vs. 1,0.661559029
1 vs. 1,0.740538873
1 vs. 1,0.741402715
1 vs. 1,0.614705882
1 vs. 1,0.585746606
1 vs. 1,0.737179487
1 vs. 1,0.795625943
1 vs. 1,0.802865762
1 vs. 1,0.687481146
1 vs. 1,0.905429864
1 vs. 1,0.653167421
1 vs. 1,0.66719457
1 vs. 1,0.744117647
1 vs. 1,0.734368573
1 vs. 1,0.824112162
1 vs. 1,0.670266009
1 vs. 1,0.707664884
1 vs. 1,0.783353901
1 vs. 1,0.587104072
1 vs. 1,0.800339367
1 vs. 1,0.579055258
1 vs. 1,0.645721925
1 vs. 1,0.747888386
1 vs. 1,0.481221719
1 vs. 1,0.647888386
1 vs. 1,0.42081448
1 vs. 1,0.736500754
1 vs. 1,0.659577677
1 vs. 1,0.783031674
1 vs. 1,0.783031674
1 vs. 1,0.706108597
1 vs. 1,0.612813657
1 vs. 1,0.612669683
1 vs. 1,0.544607843
1 vs. 1,0.45541958
1 vs. 1,0.486607143
1 vs. 1,0.592261905
1 vs. 1,0.739441931
1 vs. 1,0.750980392
1 vs. 1,0.706108597
1 vs. 1,0.685972851
1 vs. 1,0.743740573
1 vs. 1,0.673152338
1 vs. 1,0.730844646
1 vs. 1,0.826998492
1 vs. 1,0.673152338
1 vs. 1,0.847662142
1 vs. 1,0.655354449
1 vs. 1,0.782702592
1 vs. 1,0.667317976
1 vs. 1,0.610218703
1 vs. 1,0.836675579
1 vs. 1,0.658104151
1 vs. 1,0.836675579
1 vs. 1,0.658104151
1 vs. 1,0.568818436
1 vs. 1,0.549095023
1 vs. 1,0.472171946
1 vs. 1,0.587556561
1 vs. 1,0.472171946
1 vs. 1,0.653921569
1 vs. 1,0.576998492
1 vs. 1,0.940915419
1 vs. 1,0.787069266
1 vs. 1,0.730597834
1 vs. 1,0.779411765
1 vs. 1,0.646078431
1 vs. 1,0.753625711
1 vs. 1,0.715164172
1 vs. 1,0.939428219
1 vs. 1,0.734300014
1 vs. 1,0.62745098
1 vs. 1,0.580522419
1 vs. 1,0.652714932
1 vs. 1,0.578657617
1 vs. 1,0.805656109
1 vs. 1,0.728733032
1 vs. 1,0.710030166
1 vs. 1,0.650113122
1 vs. 1,0.661915535
1 vs. 1,0.827677225
1 vs. 1,0.827677225
1 vs. 1,0.673831071
1 vs. 1,0.776703688
1 vs. 1,0.771644042
1 vs. 1,0.85678733
1 vs. 1,0.651409676
1 vs. 1,0.632178907
1 vs. 1,0.699472097
1 vs. 1,0.5321884
1 vs. 1,0.697963801
1 vs. 1,0.742760181
1 vs. 1,0.665837104
1 vs. 1,0.550452489
1 vs. 1,0.779411765
1 vs. 1,0.740045249
1 vs. 1,0.975791855
1 vs. 1,0.706561086
1 vs. 1,0.732202112
1 vs. 1,0.67509941
1 vs. 1,0.687919923
1 vs. 1,0.649458385
1 vs. 1,0.636637872
1 vs. 1,0.764328808
1 vs. 1,0.593966817
1 vs. 1,0.598491704
1 vs. 1,0.755027652
1 vs. 1,0.831950729
1 vs. 1,0.512895928
1 vs. 1,0.579346405
1 vs. 1,0.628856438
1 vs. 1,0.58724119
1 vs. 1,0.628033731
1 vs. 1,0.624208145
1 vs. 1,0.660972851
1 vs. 1,0.778054299
1 vs. 1,0.720361991
1 vs. 1,0.726772247
1 vs. 1,0.73959276
1 vs. 1,0.54638009
1 vs. 1,0.668174962
1 vs. 1,0.583676128
1 vs. 1,0.494532428
1 vs. 1,0.692067736
1 vs. 1,0.647573015
1 vs. 1,0.511312217
1 vs. 1,0.430844646
1 vs. 1,0.546229261
1 vs. 1,0.693740573
1 vs. 1,0.569306184
1 vs. 1,0.543665158
1 vs. 1,0.543665158
1 vs. 1,0.530844646
1 vs. 1,0.733257919
1 vs. 1,0.643514329
1 vs. 1,0.837785114
1 vs. 1,0.638523241
1 vs. 1,0.705779515
1 vs. 1,0.747563522
1 vs. 1,0.747563522
1 vs. 1,0.830896856
1 vs. 1,0.907819933
1 vs. 1,0.907819933
1 vs. 1,0.677521008
1 vs. 1,0.713235294
1 vs. 1,0.704061625
1 vs. 1,0.634690799
1 vs. 1,0.738482106
1 vs. 1,0.667647059
1 vs. 1,0.667647059
1 vs. 1,0.778054299
1 vs. 1,0.615213218
1 vs. 1,0.630882353
1 vs. 1,0.66212464
1 vs. 1,0.507808123
1 vs. 1,0.571063929
1 vs. 1,0.54638009
1 vs. 1,0.663795518
1 vs. 1,0.793043884
1 vs. 1,0.593043884
1 vs. 1,0.711538462
1 vs. 1,0.778431373
1 vs. 1,0.611764706
1 vs. 1,0.668140683
1 vs. 1,0.668140683
1 vs. 1,0.668140683
1 vs. 1,0.74506376
1 vs. 1,0.937371452
1 vs. 1,0.783525298
1 vs. 1,0.54631398
1 vs. 1,0.54631398
1 vs. 1,0.54631398
1 vs. 1,0.617742552
1 vs. 1,0.901120448
1 vs. 1,0.724358974
1 vs. 1,0.510708899
1 vs. 1,0.547285068
1 vs. 1,0.827574386
1 vs. 1,0.596805156
1 vs. 1,0.879864253
1 vs. 1,0.802941176
1 vs. 1,0.764479638
1 vs. 1,0.857239819
1 vs. 1,0.780316742
1 vs. 1,0.625394214
1 vs. 1,0.83480735
1 vs. 1,0.597134238
1 vs. 1,0.818284657
1 vs. 1,0.825816993
1 vs. 1,0.788954248
1 vs. 1,0.622287582
1 vs. 1,0.622287582
1 vs. 1,0.623227753
1 vs. 1,0.702111614
1 vs. 1,0.713951735
1 vs. 1,0.746867386
1 vs. 1,0.585822021
1 vs. 1,0.668140683
1 vs. 1,0.591217606
1 vs. 1,0.584841629
1 vs. 1,0.584841629
1 vs. 1,0.745098039
1 vs. 1,0.738687783
1 vs. 1,0.648944193
1 vs. 1,0.668174962
1 vs. 1,0.838095238
1 vs. 1,0.536953243
1 vs. 1,0.550904977
1 vs. 1,0.666289593
1 vs. 1,0.640950226
1 vs. 1,0.511415056
1 vs. 1,0.98330591
1 vs. 1,0.89356232
1 vs. 1,0.803476815
1 vs. 1,0.821815439
1 vs. 1,0.900301659
1 vs. 1,0.738687783
1 vs. 1,0.655354449
1 vs. 1,0.738687783
1 vs. 1,0.81561086
1 vs. 1,0.655354449
1 vs. 1,0.700226244
1 vs. 1,0.805121349
1 vs. 1,0.728767838
1 vs. 1,0.906302521
1 vs. 1,0.692016807
1 vs. 1,0.575595238
1 vs. 1,0.816515837
1 vs. 1,0.771644042
1 vs. 1,0.688310709
1 vs. 1,0.624208145
1 vs. 1,0.73959276
1 vs. 1,0.734368573
1 vs. 1,0.538084465
1 vs. 1,0.615007541
1 vs. 1,0.615007541
1 vs. 1,0.629607843
1 vs. 1,0.651830065
1 vs. 1,0.518496732
1 vs. 1,0.747285068
1 vs. 1,0.764948287
1 vs. 1,0.590384615
1 vs. 1,0.592081448
1 vs. 1,0.674550939
1 vs. 1,0.751474016
1 vs. 1,0.674550939
1 vs. 1,0.828397093
1 vs. 1,0.937782805
1 vs. 1,0.848039216
1 vs. 1,0.753770739
1 vs. 1,0.55752091
1 vs. 1,0.980049362
1 vs. 1,0.74506376
1 vs. 1,0.742760181
1 vs. 1,0.742760181
1 vs. 1,0.696498599
1 vs. 1,0.74826546
1 vs. 1,0.709803922
1 vs. 1,0.51
1 vs. 1,0.66719457
1 vs. 1,0.619117647
1 vs. 1,0.515163399
1 vs. 1,0.666495269
1 vs. 1,0.589572193
1 vs. 1,0.857980255
1 vs. 1,0.857980255
1 vs. 1,0.765140968
1 vs. 1,0.697552448
1 vs. 1,0.633107089
1 vs. 1,0.748491704
1 vs. 1,0.710030166
1 vs. 1,0.738482106
1 vs. 1,0.741650506
1 vs. 1,0.709599224
1 vs. 1,0.756067462
1 vs. 1,0.575089127
1 vs. 1,0.569598702
1 vs. 1,0.608019105
1 vs. 1,0.667317976
1 vs. 1,0.840394899
1 vs. 1,0.763471822
1 vs. 1,0.498697381
1 vs. 1,0.55389643
1 vs. 1,0.764843
1 vs. 1,0.764843
1 vs. 1,0.454956808
1 vs. 1,0.462669683
1 vs. 1,0.600061703
1 vs. 1,0.642671054
1 vs. 1,0.653192559
1 vs. 1,0.826330532
1 vs. 1,0.647759104
